product_id,stock_out_timestamps,stock_out_duration_hours,stock_out_days,total_stock_out_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-04-25 12:30:59+0000', tz='UTC')), (Timestamp('2022-06-14 23:59:58+0000', tz='UTC'), Timestamp('2022-06-21 23:59:58+0000', tz='UTC'))]","[2748.516111111111, 168.0]","[114, 7]",2916.516111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-09-28 23:59:58+0000', tz='UTC')), (Timestamp('2023-03-19 17:15:42+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[6503.9991666666665, 294.73777777777775]","[270, 12]",6798.736944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-04-05 23:59:58+0000', tz='UTC'))]",[2279.9991666666665],[94],2279.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-15 23:59:58+0000', tz='UTC'))]",[359.99916666666667],[14],359.9991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,"[(Timestamp('2023-02-13 21:31:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[1106.4666666666667],[46],1106.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-03-05 23:59:58+0000', tz='UTC'))]",[10295.999166666666],[428],10295.99917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,"[(Timestamp('2022-01-31 13:55:47+0000', tz='UTC'), Timestamp('2022-02-16 14:50:44+0000', tz='UTC')), (Timestamp('2022-06-19 09:44:08+0000', tz='UTC'), Timestamp('2022-06-20 15:15:36+0000', tz='UTC')), (Timestamp('2022-12-30 10:27:02+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[384.91583333333335, 29.524444444444445, 2197.548888888889]","[16, 1, 91]",2611.989167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,"[(Timestamp('2022-08-05 08:02:49+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[5727.9525],[238],5727.9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,"[(Timestamp('2022-01-01 22:13:02+0000', tz='UTC'), Timestamp('2022-01-03 13:32:43+0000', tz='UTC')), (Timestamp('2022-01-03 14:13:33+0000', tz='UTC'), Timestamp('2022-01-04 12:14:18+0000', tz='UTC')), (Timestamp('2022-01-04 20:11:18+0000', tz='UTC'), Timestamp('2022-01-06 15:31:48+0000', tz='UTC')), (Timestamp('2022-01-06 15:31:48+0000', tz='UTC'), Timestamp('2022-01-09 16:13:57+0000', tz='UTC')), (Timestamp('2022-01-09 20:03:09+0000', tz='UTC'), Timestamp('2022-01-10 19:25:37+0000', tz='UTC')), (Timestamp('2022-01-10 20:29:10+0000', tz='UTC'), Timestamp('2022-01-12 19:49:20+0000', tz='UTC')), (Timestamp('2022-01-12 19:49:20+0000', tz='UTC'), Timestamp('2022-01-13 09:27:43+0000', tz='UTC')), (Timestamp('2022-01-13 09:27:43+0000', tz='UTC'), Timestamp('2022-01-14 07:36:57+0000', tz='UTC')), (Timestamp('2022-01-14 07:36:57+0000', tz='UTC'), Timestamp('2022-01-15 14:03:42+0000', tz='UTC')), (Timestamp('2022-01-15 21:15:02+0000', tz='UTC'), Timestamp('2022-01-17 15:50:07+0000', tz='UTC')), (Timestamp('2022-01-17 15:50:07+0000', tz='UTC'), Timestamp('2022-01-18 12:40:16+0000', tz='UTC')), (Timestamp('2022-01-18 14:46:33+0000', tz='UTC'), Timestamp('2022-01-20 13:50:44+0000', tz='UTC')), (Timestamp('2022-01-20 16:30:28+0000', tz='UTC'), Timestamp('2022-01-21 10:05:01+0000', tz='UTC')), (Timestamp('2022-01-21 10:05:01+0000', tz='UTC'), Timestamp('2022-01-22 13:43:52+0000', tz='UTC')), (Timestamp('2022-01-22 13:43:52+0000', tz='UTC'), Timestamp('2022-01-24 12:58:28+0000', tz='UTC')), (Timestamp('2022-01-24 12:58:28+0000', tz='UTC'), Timestamp('2022-01-25 12:31:22+0000', tz='UTC')), (Timestamp('2022-01-25 15:25:35+0000', tz='UTC'), Timestamp('2022-01-27 17:12:33+0000', tz='UTC')), (Timestamp('2022-01-27 21:47:10+0000', tz='UTC'), Timestamp('2022-01-28 21:20:16+0000', tz='UTC')), (Timestamp('2022-01-28 21:41:36+0000', tz='UTC'), Timestamp('2022-01-30 15:00:06+0000', tz='UTC')), (Timestamp('2022-01-30 15:00:06+0000', tz='UTC'), Timestamp('2022-01-31 20:04:07+0000', tz='UTC')), (Timestamp('2022-01-31 20:04:07+0000', tz='UTC'), Timestamp('2022-02-01 16:30:55+0000', tz='UTC')), (Timestamp('2022-02-01 21:53:15+0000', tz='UTC'), Timestamp('2022-02-02 21:11:23+0000', tz='UTC')), (Timestamp('2022-02-02 21:11:23+0000', tz='UTC'), Timestamp('2022-02-03 07:47:07+0000', tz='UTC')), (Timestamp('2022-02-03 18:57:55+0000', tz='UTC'), Timestamp('2022-02-04 08:47:52+0000', tz='UTC')), (Timestamp('2022-02-04 22:56:02+0000', tz='UTC'), Timestamp('2022-02-08 20:28:14+0000', tz='UTC')), (Timestamp('2022-02-08 20:28:14+0000', tz='UTC'), Timestamp('2022-02-09 22:23:42+0000', tz='UTC')), (Timestamp('2022-02-09 22:23:42+0000', tz='UTC'), Timestamp('2022-02-10 18:44:20+0000', tz='UTC')), (Timestamp('2022-02-10 18:44:20+0000', tz='UTC'), Timestamp('2022-02-15 15:21:27+0000', tz='UTC')), (Timestamp('2022-02-15 18:41:07+0000', tz='UTC'), Timestamp('2022-02-17 15:00:14+0000', tz='UTC')), (Timestamp('2022-02-17 20:25:49+0000', tz='UTC'), Timestamp('2022-02-19 17:48:42+0000', tz='UTC')), (Timestamp('2022-02-19 17:48:42+0000', tz='UTC'), Timestamp('2022-02-20 11:31:33+0000', tz='UTC')), (Timestamp('2022-02-20 21:17:22+0000', tz='UTC'), Timestamp('2022-02-21 07:22:22+0000', tz='UTC')), (Timestamp('2022-02-21 22:06:23+0000', tz='UTC'), Timestamp('2022-02-22 19:05:56+0000', tz='UTC')), (Timestamp('2022-02-22 19:05:56+0000', tz='UTC'), Timestamp('2022-02-23 10:11:53+0000', tz='UTC')), (Timestamp('2022-02-23 19:35:18+0000', tz='UTC'), Timestamp('2022-02-24 19:27:35+0000', tz='UTC')), (Timestamp('2022-02-24 19:37:29+0000', tz='UTC'), Timestamp('2022-03-03 15:21:13+0000', tz='UTC')), (Timestamp('2022-03-03 19:20:15+0000', tz='UTC'), Timestamp('2022-03-04 08:41:01+0000', tz='UTC')), (Timestamp('2022-03-04 17:21:54+0000', tz='UTC'), Timestamp('2022-03-06 19:15:04+0000', tz='UTC')), (Timestamp('2022-03-06 19:15:04+0000', tz='UTC'), Timestamp('2022-03-07 15:51:33+0000', tz='UTC')), (Timestamp('2022-03-07 16:55:43+0000', tz='UTC'), Timestamp('2022-03-09 10:30:20+0000', tz='UTC')), (Timestamp('2022-03-09 10:30:20+0000', tz='UTC'), Timestamp('2022-03-10 15:40:49+0000', tz='UTC')), (Timestamp('2022-03-10 18:16:31+0000', tz='UTC'), Timestamp('2022-03-11 10:33:59+0000', tz='UTC')), (Timestamp('2022-03-11 21:31:31+0000', tz='UTC'), Timestamp('2022-03-14 12:57:38+0000', tz='UTC')), (Timestamp('2022-03-14 18:26:30+0000', tz='UTC'), Timestamp('2022-03-16 15:07:28+0000', tz='UTC')), (Timestamp('2022-03-16 15:07:28+0000', tz='UTC'), Timestamp('2022-03-17 10:00:27+0000', tz='UTC')), (Timestamp('2022-03-17 16:25:05+0000', tz='UTC'), Timestamp('2022-03-18 17:12:14+0000', tz='UTC')), (Timestamp('2022-03-18 22:31:08+0000', tz='UTC'), Timestamp('2022-03-19 20:08:53+0000', tz='UTC')), (Timestamp('2022-03-19 20:08:53+0000', tz='UTC'), Timestamp('2022-03-20 11:02:42+0000', tz='UTC')), (Timestamp('2022-03-20 16:41:32+0000', tz='UTC'), Timestamp('2022-03-21 18:47:08+0000', tz='UTC')), (Timestamp('2022-03-21 18:47:08+0000', tz='UTC'), Timestamp('2022-03-22 17:18:06+0000', tz='UTC')), (Timestamp('2022-03-22 19:07:37+0000', tz='UTC'), Timestamp('2022-03-25 08:17:22+0000', tz='UTC')), (Timestamp('2022-03-25 19:43:41+0000', tz='UTC'), Timestamp('2022-03-26 09:56:51+0000', tz='UTC')), (Timestamp('2022-03-26 18:30:09+0000', tz='UTC'), Timestamp('2022-03-27 11:47:53+0000', tz='UTC')), (Timestamp('2022-03-27 17:08:07+0000', tz='UTC'), Timestamp('2022-03-28 11:22:21+0000', tz='UTC')), (Timestamp('2022-03-28 18:28:51+0000', tz='UTC'), Timestamp('2022-03-30 11:54:31+0000', tz='UTC')), (Timestamp('2022-03-30 17:14:11+0000', tz='UTC'), Timestamp('2022-03-31 10:10:41+0000', tz='UTC')), (Timestamp('2022-03-31 10:10:41+0000', tz='UTC'), Timestamp('2022-04-01 16:07:08+0000', tz='UTC')), (Timestamp('2022-04-01 16:07:08+0000', tz='UTC'), Timestamp('2022-04-02 09:42:49+0000', tz='UTC')), (Timestamp('2022-04-02 17:40:02+0000', tz='UTC'), Timestamp('2022-04-03 14:31:59+0000', tz='UTC')), (Timestamp('2022-04-03 16:26:58+0000', tz='UTC'), Timestamp('2022-04-05 16:12:38+0000', tz='UTC')), (Timestamp('2022-04-05 21:24:32+0000', tz='UTC'), Timestamp('2022-04-06 14:36:14+0000', tz='UTC')), (Timestamp('2022-04-06 18:51:04+0000', tz='UTC'), Timestamp('2022-04-09 11:30:27+0000', tz='UTC')), (Timestamp('2022-04-09 11:30:27+0000', tz='UTC'), Timestamp('2022-04-12 11:49:06+0000', tz='UTC')), (Timestamp('2022-04-12 11:49:06+0000', tz='UTC'), Timestamp('2022-04-13 18:47:57+0000', tz='UTC')), (Timestamp('2022-04-13 18:47:57+0000', tz='UTC'), Timestamp('2022-04-20 16:15:26+0000', tz='UTC')), (Timestamp('2022-04-20 19:48:38+0000', tz='UTC'), Timestamp('2022-04-24 14:22:08+0000', tz='UTC')), (Timestamp('2022-04-24 14:22:08+0000', tz='UTC'), Timestamp('2022-04-25 12:50:34+0000', tz='UTC')), (Timestamp('2022-04-25 12:57:24+0000', tz='UTC'), Timestamp('2022-04-26 12:05:10+0000', tz='UTC')), (Timestamp('2022-04-26 12:05:10+0000', tz='UTC'), Timestamp('2022-04-27 17:53:42+0000', tz='UTC')), (Timestamp('2022-04-27 17:53:42+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[39.32805555555556, 22.0125, 43.34166666666667, 72.7025, 23.374444444444446, 47.33611111111111, 13.639722222222222, 22.15388888888889, 30.445833333333333, 42.584722222222226, 20.835833333333333, 47.069722222222225, 17.575833333333332, 27.6475, 47.24333333333333, 23.548333333333332, 49.78277777777778, 23.551666666666666, 41.30833333333333, 29.066944444444445, 20.446666666666665, 23.302222222222223, 10.595555555555556, 13.8325, 93.53666666666666, 25.924444444444443, 20.343888888888888, 116.61861111111111, 44.31861111111111, 45.381388888888885, 17.714166666666667, 10.083333333333334, 20.9925, 15.099166666666667, 23.871388888888887, 163.7288888888889, 13.346111111111112, 49.88611111111111, 20.608055555555556, 41.57694444444444, 29.174722222222222, 16.29111111111111, 63.43527777777778, 44.68277777777778, 18.883055555555554, 24.785833333333333, 21.629166666666666, 14.896944444444445, 26.093333333333334, 22.516111111111112, 61.1625, 14.219444444444445, 17.295555555555556, 18.237222222222222, 41.42777777777778, 16.941666666666666, 29.940833333333334, 17.594722222222224, 20.865833333333335, 47.76111111111111, 17.195, 64.65638888888888, 72.31083333333333, 30.980833333333333, 165.45805555555555, 90.55833333333334, 22.47388888888889, 23.129444444444445, 29.808888888888887, 8118.104444444444]","[1, 0, 1, 3, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 3, 1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 6, 0, 2, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 3, 1, 6, 3, 0, 0, 1, 338]",10678.26806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,"[(Timestamp('2023-02-19 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[960.0],[40],960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,"[(Timestamp('2022-01-23 17:21:48+0000', tz='UTC'), Timestamp('2022-02-18 15:08:33+0000', tz='UTC')), (Timestamp('2022-02-22 09:47:55+0000', tz='UTC'), Timestamp('2022-02-24 21:29:48+0000', tz='UTC')), (Timestamp('2022-03-02 21:11:58+0000', tz='UTC'), Timestamp('2022-03-09 23:59:58+0000', tz='UTC')), (Timestamp('2022-04-11 11:32:58+0000', tz='UTC'), Timestamp('2022-04-14 23:59:58+0000', tz='UTC')), (Timestamp('2022-04-29 13:41:27+0000', tz='UTC'), Timestamp('2022-05-05 17:42:42+0000', tz='UTC')), (Timestamp('2022-06-02 17:10:42+0000', tz='UTC'), Timestamp('2022-06-16 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-01 11:36:46+0000', tz='UTC'), Timestamp('2022-11-04 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-11 19:04:47+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[621.7791666666667, 59.698055555555555, 170.8, 84.45, 148.02083333333334, 342.8211111111111, 84.38666666666667, 2644.9197222222224]","[25, 2, 7, 3, 6, 14, 3, 110]",4156.875556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,"[(Timestamp('2022-04-04 17:36:12+0000', tz='UTC'), Timestamp('2022-04-06 23:59:58+0000', tz='UTC')), (Timestamp('2022-09-11 19:25:43+0000', tz='UTC'), Timestamp('2022-09-12 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-28 22:21:31+0000', tz='UTC'), Timestamp('2022-10-30 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-17 20:26:03+0000', tz='UTC'), Timestamp('2022-11-18 23:59:58+0000', tz='UTC'))]","[54.39611111111111, 28.570833333333333, 49.64083333333333, 27.565277777777776]","[2, 1, 2, 1]",160.1730556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
